Paese,Data,ID_Ordine,Sku,Quantita,Categoria,Ambito,Titolo,Prezzo_unitario,Prezzo_tot,Mese
Germany,2025-09-06 23:46:25,1000330,A3ZT4ET,1,Laptops,Business,"ZBook 8 G1a 14"" Workstation",2299.0,2299.0,Settembre
Germany,2025-09-07 00:14:42,1000242,86B08EA,1,Laptops,Business,HP ZBook Firefly 16 G11,1979.03,1979.03,Settembre
Germany,2025-09-07 01:26:58,1000024,99M77ET,1,Desktops,Business,HP EliteDesk 8 SFF G1i,1129.0,1129.0,Settembre
Germany,2025-09-07 10:39:21,1000199,BM8S7EA,1,Laptops,Home,HP OmniBook 7 16-az0750ng,969.01,969.01,Settembre
Germany,2025-09-07 11:04:42,1000052,A3ZU8ET,1,Laptops,Business,"ZBook 8 G1i 14"" Workstation",2154.99,2154.99,Settembre
Germany,2025-09-07 11:09:33,1000344,AD2P0ET,1,Laptops,Business,"HP ProBook 4 G1i 16""",1174.99,1174.99,Settembre
Germany,2025-09-07 17:54:50,1000331,AD2M8ET,1,Laptops,Business,HP ProBook 4 G1a 14,1059.0,1059.0,Settembre
Germany,2025-09-07 22:33:09,1000080,86D58EA,1,Desktops,Business,HP Z2 Tower G9 Workstation,1648.99,1648.99,Settembre
Germany,2025-09-07 23:37:30,1000054,A2BQ7EA,1,Laptops,Home,HP Envy x360 2-in-1 Laptop 16-ad0775ng,1299.0,1299.0,Settembre
Germany,2025-09-08 04:15:59,1000069,937G5EA,1,Desktops,Business,HP ProOne 440 G9 All-in-One-PC,1315.9,1315.9,Settembre
Germany,2025-09-08 04:52:51,1000250,AD2P6ET,1,Laptops,Business,HP ProBook 4 G1i 16,939.01,939.01,Settembre
Germany,2025-09-08 06:11:08,1000209,CB4M4EA,1,Laptops,Business,"HP ProBook 4 G1i 14""",1289.9,1289.9,Settembre
Germany,2025-09-08 06:11:08,1000209,B6YZ8ET,1,Desktops,Business,HP ProDesk 4 Mini G1i,789.01,789.01,Settembre
Germany,2025-09-08 06:11:08,1000209,AD3K1ET,1,Laptops,Business,"HP EliteBook 6 G1a 16""",1399.0,1399.0,Settembre
Germany,2025-09-08 16:12:30,1000306,BM9T3EA,2,Laptops,Home,HP OmniBook 7 AI 16-ay0750ng,1099.0,2198.0,Settembre
Germany,2025-09-08 18:11:43,1000351,9P1U1EA,1,Laptops,Home,OMEN Transcend Laptop 16-u1797ng (2023),2699.0,2699.0,Settembre
Germany,2025-09-09 04:21:11,1000175,9P0Z5EA,1,Laptops,Home,OMEN Gaming Laptop 16-wf1774ng - NVIDIA® GeForce RTX™ 4060 (2024),1699.0,1699.0,Settembre
Germany,2025-09-09 06:40:32,1000077,AD2N9ET,1,Laptops,Business,HP ProBook 4 G1i 16,1619.0,1619.0,Settembre
Germany,2025-09-09 07:23:57,1000083,A40MKET,1,Desktops,Business,HP Z2 Tower G1i Workstation,2209.0,2209.0,Settembre
Germany,2025-09-09 08:09:07,1000235,C65G0EA,2,Laptops,Home,VICTUS 15-fa2770ng,1299.0,2598.0,Settembre
Germany,2025-09-09 08:09:07,1000235,B2BD4EA,3,Desktops,Home,HP All-in-One 27-cr0775ng PC,899.0,2697.0,Settembre
Germany,2025-09-09 08:09:07,1000235,C78RZEA,2,Laptops,Home,HP OmniBook 5 14-he0775ng,1049.0,2098.0,Settembre
Germany,2025-09-09 16:13:27,1000086,86B04EA,1,Laptops,Business,HP ZBook Firefly 14 G11,1598.99,1598.99,Settembre
Germany,2025-09-09 18:02:04,1000142,BU9R3EA,2,Laptops,Home,HP Laptop 15-fd0730ng i5,749.0,1498.0,Settembre
Germany,2025-09-09 18:02:04,1000142,A23HCEA,2,Laptops,Business,HP 255 G10 Laptop,839.0,1678.0,Settembre
Germany,2025-09-09 18:34:36,1000229,BM8S6EA,1,Laptops,Home,HP OmniBook 7 AI 16-ay0790ng,1899.0,1899.0,Settembre
Germany,2025-09-09 20:47:20,1000324,B72Y2ET,1,Laptops,Business,"ZBook 8 G1as 14"" Workstation",1979.01,1979.01,Settembre
Germany,2025-09-09 22:14:47,1000245,C68WNEA,1,Laptops,Home,OMEN 14-fb1770ng,1798.99,1798.99,Settembre
Germany,2025-09-09 22:19:23,1000097,B72W2ET,1,Laptops,Business,HP ZBook X G1i 16 Zoll Mobiler Workstation-PC,2859.0,2859.0,Settembre
Germany,2025-09-09 23:34:51,1000315,BU9R2EA,1,Laptops,Home,HP Laptop 15-fd0720ng i5,698.99,698.99,Settembre
Germany,2025-09-09 23:37:36,1000295,A40MXET,1,Desktops,Business,HP Z2 Mini G1a Workstation,2109.0,2109.0,Settembre
Germany,2025-09-09 23:54:50,1000081,AD2N1ET,3,Laptops,Business,HP ProBook 4 G1a 16,1059.0,3177.0,Settembre
Germany,2025-09-10 02:59:46,1000246,C15ZREA,1,Laptops,Home,OMEN Gaming Laptop 16-am0720ng,1499.0,1499.0,Settembre
Germany,2025-09-10 04:39:05,1000085,BU9Q5EA,1,Laptops,Home,HP Laptop 15-fc0720ng,499.0,499.0,Settembre
Germany,2025-09-10 06:05:46,1000072,C15ZSEA,1,Laptops,Home,OMEN Gaming Laptop 16-am0730ng,1299.0,1299.0,Settembre
Germany,2025-09-10 06:05:46,1000072,AV4K1E9,1,Monitors,Home,OMEN 27 G2 - 27 Zoll; FHD; 180 Hz,229.0,229.0,Settembre
Germany,2025-09-10 06:05:46,1000072,AD3J4ET,1,Laptops,Business,"HP EliteBook 6 G1a 14""",1365.0,1365.0,Settembre
Germany,2025-09-10 06:05:46,1000072,B2CT2EA,1,Laptops,Home,HP OmniBook Ultra Flip14-fh0770ng,2099.01,2099.01,Settembre
Germany,2025-09-10 06:34:16,1000291,623J9ET,1,Desktops,Business,HP EliteDesk 8 Mini G1i,879.01,879.01,Settembre
Germany,2025-09-10 06:38:05,1000051,BF9R9EA,1,Laptops,Home,HP OmniBook X Flip 14-fk0771ng,1199.0,1199.0,Settembre
Germany,2025-09-10 08:27:15,1000285,C39C1EA,1,Laptops,Home,HP OmniBook 5 16-bf0754ng,799.0,799.0,Settembre
Germany,2025-09-10 08:50:03,1000119,BA2U6EA,1,Desktops,Home,OMEN 45L Gaming Desktop PC GT22-3097ng - NVIDIA® GeForce RTX™ 5090,5499.0,5499.0,Settembre
Germany,2025-09-10 08:50:03,1000119,BM9U8EA,1,Laptops,Home,HP OmniBook 7 17-dc0795n - NVIDIA® GeForce RTX™ 4050,1899.0,1899.0,Settembre
Germany,2025-09-10 08:50:03,1000119,C9MH1ET,1,Desktops,Business,HP Z1 Tower G1i Workstation,2355.01,2355.01,Settembre
Germany,2025-09-10 15:55:50,1000093,8T1U8EA,19,Desktops,Business,HP Z2 Tower G9 Workstation,3594.56,68296.64,Settembre
Germany,2025-09-10 16:05:18,1000248,AD2N5ET,1,Laptops,Business,"HP ProBook 4 G1i 14""",1159.0,1159.0,Settembre
Germany,2025-09-10 17:02:09,1000257,5E8X4EA,1,Desktops,Business,HP Z4 G5 Workstation-PC,4979.04,4979.04,Settembre
Germany,2025-09-10 21:33:53,1000126,BF9U3EA,1,Laptops,Home,HP OmniBook X Flip 14-fm0752ng,999.01,999.01,Settembre
Germany,2025-09-11 02:16:42,1000188,623K0ET,1,Desktops,Business,HP EliteDesk 8 Mini G1i,999.01,999.01,Settembre
Germany,2025-09-11 04:06:17,1000170,BU9R2EA,1,Laptops,Home,HP Laptop 15-fd0720ng i5,698.99,698.99,Settembre
Germany,2025-09-11 05:28:03,1000003,BE7F2EA,2,Laptops,Home,OMEN MAX Gaming Laptop 16-ak0770ng,2499.0,4998.0,Settembre
Germany,2025-09-11 05:54:18,1000079,BF9S5EA,1,Laptops,Home,HP OmniBook X Flip 14-fm0753ng,1299.0,1299.0,Settembre
Germany,2025-09-11 05:54:18,1000079,BF9R9EA,1,Laptops,Home,HP OmniBook X Flip 14-fk0771ng,1199.0,1199.0,Settembre
Germany,2025-09-11 05:54:18,1000079,9H2Q0EA,1,Laptops,Home,HP Laptop 15-fd0755ng (2023),749.0,749.0,Settembre
Germany,2025-09-11 05:54:18,1000079,780K0E9,1,Monitors,Home,"OMEN 32q - 31,5 Zoll; QHD; 165 Hz",280.0,280.0,Settembre
Germany,2025-09-11 06:11:12,1000360,CB4L9EA,3,Laptops,Business,"HP ProBook 4 G1i 16""",989.0,2967.0,Settembre
Germany,2025-09-11 06:58:46,1000012,B72Y0ET,1,Laptops,Business,"ZBook 8 G1i 14"" Workstation",2099.01,2099.01,Settembre
Germany,2025-09-11 06:58:46,1000012,B69BHET,1,Laptops,Business,HP EliteBook X G1a 14,2555.0,2555.0,Settembre
Germany,2025-09-11 06:58:46,1000012,BU9S8EA,1,Laptops,Home,HP Laptop 17-cp3780ng,799.0,799.0,Settembre
Germany,2025-09-11 06:58:46,1000012,9D9S0UT,1,Monitors,Business,HP Serie 5 Pro - 527pq - 27 Zoll; QHD,264.0,264.0,Settembre
Germany,2025-09-11 08:36:56,1000293,BU9S1EA,1,Laptops,Home,HP Laptop 17-cn3770ng,949.0,949.0,Settembre
Germany,2025-09-11 08:36:56,1000293,BM9T7EA,1,Laptops,Home,HP OmniBook 7 17-dc0780ng,1599.0,1599.0,Settembre
Germany,2025-09-11 09:35:24,1000356,AQ5P2EA,1,Desktops,Home,"HP OmniStudio X 27-cs0770ng - 68.6 cm (27"") All-in-One",1499.0,1499.0,Settembre
Germany,2025-09-11 10:40:03,1000173,94F48E9,1,Monitors,Home,HP Serie 5 - 527sa - 27 Zoll; inkl. Lautsprechern; FHD,139.99,139.99,Settembre
Germany,2025-09-11 10:40:03,1000173,AD3J9ET,1,Laptops,Business,"HP EliteBook 6 G1a 16""",1099.0,1099.0,Settembre
Germany,2025-09-11 10:40:03,1000173,AD3L3ET,1,Laptops,Business,"HP EliteBook 6 G1i 16""",1141.81,1141.81,Settembre
Germany,2025-09-11 12:59:27,1000367,B8SY2EA,1,Desktops,Home,HP OmniDesk Desktop M02-0755ng PC,949.0,949.0,Settembre
Germany,2025-09-11 13:43:31,1000068,8T1U9EA,1,Desktops,Business,HP Z2 Tower G9 Workstation,3335.0,3335.0,Settembre
Germany,2025-09-11 17:49:15,1000195,BU9R0EA,2,Laptops,Home,HP Laptop 15-fc0780ng,749.0,1498.0,Settembre
Germany,2025-09-11 22:46:38,1000202,BA5G6EA,1,Laptops,Home,OMEN 45L Gaming Desktop GT22-3795ng,3999.0,3999.0,Settembre
Germany,2025-09-11 22:46:38,1000202,BA5G6EA,1,Desktops,Home,OMEN 45L Gaming Desktop GT22-3795ng,3999.0,3999.0,Settembre
Germany,2025-09-11 22:52:01,1000326,A40MLET,1,Desktops,Business,HP Z2 Tower G1i Workstation,1699.0,1699.0,Settembre
Germany,2025-09-12 02:07:23,1000196,A26V9EA,1,Laptops,Business,HP Elite x360 1040 14 Zoll G11 2-in-1,1955.0,1955.0,Settembre
Germany,2025-09-12 05:37:57,1000118,BF9U3EA,2,Laptops,Home,HP OmniBook X Flip 14-fm0752ng,999.01,1998.02,Settembre
Germany,2025-09-12 06:35:54,1000288,99M76ET,1,Desktops,Business,HP EliteDesk 8 SFF G1i,999.01,999.01,Settembre
Germany,2025-09-12 08:56:23,1000309,86D58EA,1,Desktops,Business,HP Z2 Tower G9 Workstation,1648.99,1648.99,Settembre
Germany,2025-09-12 10:05:33,1000158,C2QQ7EA,1,Laptops,Home,HP OmniBook 5 16-ag1780ng- Next Gen AI,1199.0,1199.0,Settembre
Germany,2025-09-12 11:29:29,1000018,BA5G6EA,1,Laptops,Home,OMEN 45L Gaming Desktop GT22-3795ng,3999.0,3999.0,Settembre
Germany,2025-09-12 11:29:29,1000018,BA5G6EA,1,Desktops,Home,OMEN 45L Gaming Desktop GT22-3795ng,3999.0,3999.0,Settembre
Germany,2025-09-12 11:32:44,1000148,8T1U8EA,1,Desktops,Business,HP Z2 Tower G9 Workstation,3594.56,3594.56,Settembre
Germany,2025-09-12 14:08:43,1000189,BU9S8EA,1,Laptops,Home,HP Laptop 17-cp3780ng,799.0,799.0,Settembre
Germany,2025-09-12 15:52:18,1000154,BU9T2EA,1,Laptops,Home,HP Laptop 17-cn4740ng,849.01,849.01,Settembre
Germany,2025-09-12 17:07:18,1000269,A12Q7EA,1,Desktops,Home,"HP 27-cr1750ng - 68,6 cm (27"") All-in-One",777.0,777.0,Settembre
Germany,2025-09-12 20:55:49,1000136,BF9S6EA,1,Laptops,Home,HP OmniBook X Flip 14-fm0772ng,1349.0,1349.0,Settembre
Germany,2025-09-12 21:38:18,1000205,8T1V3EA,1,Desktops,Business,HP Z2 Mini G9 Workstation,1949.01,1949.01,Settembre
Germany,2025-09-12 21:50:56,1000203,CB4M0EA,2,Laptops,Business,"HP ProBook 4 G1a 16""",985.8,1971.6,Settembre
Germany,2025-09-13 01:12:19,1000115,CB4L9EA,1,Laptops,Business,"HP ProBook 4 G1i 16""",989.0,989.0,Settembre
Germany,2025-09-13 03:09:45,1000249,A2BQ1EA,1,Laptops,Home,HP Envy x360 2-in-1 Laptop 16-ac0750ng,1329.0,1329.0,Settembre
Germany,2025-09-13 06:20:58,1000312,AD2P6ET,3,Laptops,Business,HP ProBook 4 G1i 16,939.01,2817.0299999999997,Settembre
Germany,2025-09-13 10:54:11,1000348,AD2N5ET,1,Laptops,Business,"HP ProBook 4 G1i 14""",1159.0,1159.0,Settembre
Germany,2025-09-13 12:46:28,1000184,881Z2EA,2,Desktops,Business,HP Pro Tower 400 G9 Desktop-PC,998.41,1996.82,Settembre
Germany,2025-09-13 13:25:41,1000294,A23HBEA,1,Laptops,Business,HP 255 G10 Laptop,578.99,578.99,Settembre
Germany,2025-09-13 13:49:04,1000334,BF9T4EA,1,Laptops,Home,HP OmniBook X Flip 16-as0750ng,1099.0,1099.0,Settembre
Germany,2025-09-13 13:51:57,1000078,938A2EA,4,Desktops,Business,HP Pro Mini 260 G9 Desktop-PC,806.05,3224.2,Settembre
Germany,2025-09-13 14:20:47,1000183,BM9U8EA,2,Laptops,Home,HP OmniBook 7 17-dc0795n - NVIDIA® GeForce RTX™ 4050,1899.0,3798.0,Settembre
Germany,2025-09-13 15:26:15,1000213,9H7M1ET,1,Desktops,Business,HP ProDesk 4 SFF G1i,1187.03,1187.03,Settembre
Germany,2025-09-13 18:57:07,1000304,882C2EA,1,Desktops,Business,HP Pro Tower 400 G9 Desktop-PC,1213.03,1213.03,Settembre
Germany,2025-09-13 20:55:14,1000308,BF9T5EA,1,Laptops,Home,HP OmniBook X Flip 16-as0772ng,1499.0,1499.0,Settembre
Germany,2025-09-13 21:08:39,1000361,BT4D0EA,1,Laptops,Home,HP OmniBook 7 14-fr0780ng,1399.0,1399.0,Settembre
Germany,2025-09-13 22:27:41,1000041,AD3F2ET,1,Laptops,Business,"HP EliteBook 8 G1a 14""",2299.0,2299.0,Settembre
Germany,2025-09-13 22:27:41,1000041,B1GM6AA,1,Monitors,Business,HP Series 3 Pro - 327pe - 27 Zoll; inkl. Lautsprecher; FHD; 100 Hz,159.0,159.0,Settembre
Germany,2025-09-13 22:27:41,1000041,BA5G6EA,1,Laptops,Home,OMEN 45L Gaming Desktop GT22-3795ng,3999.0,3999.0,Settembre
Germany,2025-09-13 22:27:41,1000041,BA5G6EA,1,Desktops,Home,OMEN 45L Gaming Desktop GT22-3795ng,3999.0,3999.0,Settembre
Germany,2025-09-13 22:27:41,1000041,9H7M6ET,1,Desktops,Business,HP ProDesk 4 G1i,1099.0,1099.0,Settembre
Germany,2025-09-13 23:40:05,1000290,A3ZU5ET,1,Laptops,Business,"ZBook 8 G1i 14"" Workstation",2395.01,2395.01,Settembre
Germany,2025-09-14 00:09:20,1000110,BU9T2EA,2,Laptops,Home,HP Laptop 17-cn4740ng,849.01,1698.02,Settembre
Germany,2025-09-14 01:46:32,1000277,B72Y2ET,1,Laptops,Business,"ZBook 8 G1as 14"" Workstation",1979.01,1979.01,Settembre
Germany,2025-09-14 05:05:33,1000371,A3ZV4ET,1,Laptops,Business,"ZBook 8 G1i 14"" Workstation",2499.0,2499.0,Settembre
Germany,2025-09-14 05:35:36,1000140,623K0ET,1,Desktops,Business,HP EliteDesk 8 Mini G1i,999.01,999.01,Settembre
Germany,2025-09-14 06:26:47,1000224,BK2Z0EA,1,Laptops,Home,HP OmniBook 5 Flip 14-fp0760ng,899.0,899.0,Settembre
Germany,2025-09-14 08:34:14,1000169,BK2Z1EA,1,Laptops,Home,HP OmniBook 5 Flip 14-fp0765ng,929.0,929.0,Settembre
Germany,2025-09-14 09:13:12,1000177,A40LRET,4,Desktops,Business,HP Z2 Mini G1i Workstation,1599.0,6396.0,Settembre
Germany,2025-09-14 09:28:51,1000287,A12Q6EA,1,Desktops,Home,"HP 24-cr1770ng - 60,5 cm (23,8"") All-in-One",999.01,999.01,Settembre
Germany,2025-09-14 14:26:36,1000243,C9MU1ET,1,Desktops,Business,HP Z2 Tower G1i Workstation,2898.98,2898.98,Settembre
Germany,2025-09-14 14:57:28,1000023,891G5EA,1,Desktops,Home,"HP 27-cr0701ng - 68,6 cm (27"") All-in-One (2023)",849.01,849.01,Settembre
Germany,2025-09-14 16:27:26,1000013,A2BQ1EA,1,Laptops,Home,HP Envy x360 2-in-1 Laptop 16-ac0750ng,1329.0,1329.0,Settembre
Germany,2025-09-14 17:39:51,1000014,937G6EA,1,Desktops,Business,HP ProOne 440 G9 All-in-One-PC,1131.63,1131.63,Settembre
Germany,2025-09-14 20:29:30,1000147,BT4C9EA,1,Laptops,Home,OmniBook 7 14-fr0770ng,1199.0,1199.0,Settembre
Germany,2025-09-15 03:59:45,1000095,BU9T8EA,1,Laptops,Home,HP Laptop 15-fd1740ng,599.0,599.0,Settembre
Germany,2025-09-15 11:45:16,1000049,AD2N3ET,1,Laptops,Business,HP ProBook 4 G1i 14,1009.0,1009.0,Settembre
Germany,2025-09-15 12:33:54,1000197,AD3J1ET,1,Laptops,Business,"HP EliteBook 8 G1i 16""",2294.92,2294.92,Settembre
Germany,2025-09-15 15:35:16,1000212,BA5G6EA,1,Laptops,Home,OMEN 45L Gaming Desktop GT22-3795ng,3999.0,3999.0,Settembre
Germany,2025-09-15 15:35:16,1000212,BA5G6EA,1,Desktops,Home,OMEN 45L Gaming Desktop GT22-3795ng,3999.0,3999.0,Settembre
Germany,2025-09-15 16:32:24,1000062,AD3E8ET,1,Laptops,Business,"HP EliteBook 8 G1a 14""",1749.0,1749.0,Settembre
Germany,2025-09-15 18:56:20,1000009,BF9T6EA,1,Laptops,Home,HP OmniBook X Flip 16 as0773ng,1599.0,1599.0,Settembre
Germany,2025-09-15 19:51:57,1000187,8J9E6UT,1,Monitors,Business,HP Serie 7 Pro - 727pu - 27 Zoll; QHD; Thunderbolt 4,518.99,518.99,Settembre
Germany,2025-09-15 22:08:12,1000059,AQ5P3EA,1,Laptops,Home,"HP OmniStudio X 27-cs0775ng - 68.6 cm (27"") All-in-One",1699.0,1699.0,Settembre
Germany,2025-09-15 22:08:12,1000059,AQ5P3EA,1,Desktops,Home,"HP OmniStudio X 27-cs0775ng - 68.6 cm (27"") All-in-One",1699.0,1699.0,Settembre
Germany,2025-09-16 05:17:13,1000031,A2BN4EA,1,Laptops,Home,HP Envy x360 2-in-1 Laptop 14-fa0750ng,999.01,999.01,Settembre
Germany,2025-09-16 05:22:24,1000284,B8SY1EA,1,Desktops,Home,HP OmniDesk Desktop M02-0750ng PC,899.0,899.0,Settembre
Germany,2025-09-16 06:53:12,1000223,937U0EA,1,Desktops,Business,HP Pro Mini 400 G9 Desktop-PC,768.74,768.74,Settembre
Germany,2025-09-16 09:10:04,1000323,BQ2W6EA,1,Laptops,Home,HP OmniBook 5 LaptopAI 16-af1760ng,999.01,999.01,Settembre
Germany,2025-09-16 11:11:08,1000149,A23HDEA,1,Laptops,Business,HP 255 G10 Laptop,1005.01,1005.01,Settembre
Germany,2025-09-16 17:42:37,1000359,A2BN4EA,1,Laptops,Home,HP Envy x360 2-in-1 Laptop 14-fa0750ng,999.01,999.01,Settembre
Germany,2025-09-16 21:23:19,1000131,A40MKET,2,Desktops,Business,HP Z2 Tower G1i Workstation,2209.0,4418.0,Settembre
Germany,2025-09-17 00:09:26,1000253,A3ZQ3ET,1,Laptops,Business,HP ZBook Ultra 14 Zoll G1a,2399.0,2399.0,Settembre
Germany,2025-09-17 02:40:36,1000155,A23HKEA,3,Laptops,Business,HP ProBook 460 G11 Latop-PC,1041.19,3123.57,Settembre
Germany,2025-09-17 02:40:36,1000155,AD2N1ET,2,Laptops,Business,HP ProBook 4 G1a 16,1059.0,2118.0,Settembre
Germany,2025-09-17 03:10:51,1000159,A12Q6EA,18,Desktops,Home,"HP 24-cr1770ng - 60,5 cm (23,8"") All-in-One",999.01,17982.18,Settembre
Germany,2025-09-17 05:21:29,1000299,BT4D0EA,1,Laptops,Home,HP OmniBook 7 14-fr0780ng,1399.0,1399.0,Settembre
Germany,2025-09-17 06:49:59,1000092,BU9S0EA,1,Laptops,Home,HP Laptop 17-cn3730ng,849.01,849.01,Settembre
Germany,2025-09-17 07:48:56,1000341,C15ZREA,1,Laptops,Home,OMEN Gaming Laptop 16-am0720ng,1499.0,1499.0,Settembre
Germany,2025-09-17 08:04:29,1000233,A12Q9EA,1,Desktops,Home,"HP 27-cr1770ng - 68,6 cm (27"") All-in-One",1099.0,1099.0,Settembre
Germany,2025-09-17 08:04:29,1000233,B6YK2ET,1,Desktops,Business,HP ProDesk 2 Tower G1a,698.99,698.99,Settembre
Germany,2025-09-17 08:04:29,1000233,BK2Z0EA,1,Laptops,Home,HP OmniBook 5 Flip 14-fp0760ng,899.0,899.0,Settembre
Germany,2025-09-17 08:39:54,1000368,8K135AA,1,Monitors,Business,HP Serie 7 Pro - 727pm - 27 Zoll; 4K; Konferenzmonitor,799.0,799.0,Settembre
Germany,2025-09-17 09:51:00,1000124,938A5EA,1,Desktops,Business,HP Pro Mini 400 G9 Desktop PC,884.05,884.05,Settembre
Germany,2025-09-17 18:22:30,1000056,B1FT1EA,1,Laptops,Home,HP OmniBook Ultra Flip 14-fh0730ng,1899.0,1899.0,Settembre
Germany,2025-09-17 19:42:10,1000256,BM9T8EA,1,Laptops,Home,HP OmniBook 7 17-dc0790ng - NVIDIA® GeForce RTX™ 4050,1798.99,1798.99,Settembre
Germany,2025-09-17 21:19:17,1000283,B88QPEA,1,Laptops,Home,OMEN MAX Gaming Laptop 16-ah0793ng,3299.0,3299.0,Settembre
Germany,2025-09-18 00:46:50,1000042,780H4AA,1,Monitors,Home,OMEN 27q - 27 Zoll; QHD; 165Hz,333.0,333.0,Settembre
Germany,2025-09-18 00:46:50,1000042,B2CT2EA,1,Laptops,Home,HP OmniBook Ultra Flip14-fh0770ng,2099.01,2099.01,Settembre
Germany,2025-09-18 02:48:42,1000108,CP9G0EA,3,Desktops,Business,HP Pro 400 G9,1099.0,3297.0,Settembre
Germany,2025-09-18 03:21:29,1000176,A55N9ET,1,Desktops,Business,HP EliteDesk 8 G1i,1399.0,1399.0,Settembre
Germany,2025-09-18 04:33:56,1000297,9P1U0EA,1,Laptops,Home,OMEN Transcend Laptop 16-u1776ng (2023),2599.0,2599.0,Settembre
Germany,2025-09-18 04:49:31,1000252,A12Q7EA,3,Desktops,Home,"HP 27-cr1750ng - 68,6 cm (27"") All-in-One",777.0,2331.0,Settembre
Germany,2025-09-18 06:10:22,1000116,B8SY2EA,1,Desktops,Home,HP OmniDesk Desktop M02-0755ng PC,949.0,949.0,Settembre
Germany,2025-09-18 08:05:10,1000342,BA5G2EA,1,Laptops,Home,OMEN 35L Gaming Desktop GT16-0776ng PC,2499.0,2499.0,Settembre
Germany,2025-09-18 08:05:10,1000342,BA5G2EA,1,Desktops,Home,OMEN 35L Gaming Desktop GT16-0776ng PC,2499.0,2499.0,Settembre
Germany,2025-09-18 08:43:59,1000020,C52PWEA,3,Desktops,Home,OMEN 35L VALORANT Limited Edition Gaming Desktop PC,1999.0,5997.0,Settembre
Germany,2025-09-18 09:11:03,1000281,BA5G3EA,2,Desktops,Home,OMEN 35L Gaming Desktop GT16-0778ng PC,3048.99,6097.98,Settembre
Germany,2025-09-18 09:13:47,1000022,999A2ET,1,Desktops,Business,HP Elite Desk 8 Mini G1a,979.0,979.0,Settembre
Germany,2025-09-18 10:10:13,1000141,AD3J4ET,1,Laptops,Business,"HP EliteBook 6 G1a 14""",1365.0,1365.0,Settembre
Germany,2025-09-18 10:40:16,1000145,B6YZ8ET,3,Desktops,Business,HP ProDesk 4 Mini G1i,789.01,2367.0299999999997,Settembre
Germany,2025-09-18 12:09:05,1000150,B6YZ8ET,1,Desktops,Business,HP ProDesk 4 Mini G1i,789.01,789.01,Settembre
Germany,2025-09-18 12:13:30,1000206,8Y2F7AA,1,Monitors,Business,HP Serie 7 Pro - 724pu - 24 Zoll; WUXGA; USB-C,369.0,369.0,Settembre
Germany,2025-09-18 13:22:44,1000122,AD3L0ET,2,Laptops,Business,"HP EliteBook 6 G1i 14""",1424.43,2848.86,Settembre
Germany,2025-09-18 17:28:17,1000045,BF9T6EA,2,Laptops,Home,HP OmniBook X Flip 16 as0773ng,1599.0,3198.0,Settembre
Germany,2025-09-18 18:00:58,1000198,C92Q1ET,1,Laptops,Business,"ZBook X G1i 16"" Workstation",2509.0,2509.0,Settembre
Germany,2025-09-18 18:17:38,1000129,780D9E9,1,Monitors,Home,"OMEN 24 - 60,5 cm (23,8"") FHD 165 Hz Gaming-Monitor",179.0,179.0,Settembre
Germany,2025-09-18 19:21:52,1000153,B8SX9EA,1,Desktops,Home,HP OmniStudio X All-in-One Desktop Next Gen AI 27-cs1770ng PC,1599.0,1599.0,Settembre
Germany,2025-09-19 01:14:00,1000174,CB4L7EA,1,Laptops,Business,"HP ProBook 4 G1q 14""",1599.0,1599.0,Settembre
Germany,2025-09-19 01:32:39,1000225,BH3S2EA,2,Laptops,Home,HP OmniBook 7 Aero 13-bg1790ng,1349.0,2698.0,Settembre
Germany,2025-09-19 02:34:38,1000185,780K6E9,1,Monitors,Home,"OMEN 32c - 31,5 Zoll; QHD; 165Hz; Curved",279.0,279.0,Settembre
Germany,2025-09-19 09:37:09,1000230,BK2Z1EA,1,Laptops,Home,HP OmniBook 5 Flip 14-fp0765ng,929.0,929.0,Settembre
Germany,2025-09-19 09:37:09,1000230,AD3L3ET,1,Laptops,Business,"HP EliteBook 6 G1i 16""",1141.81,1141.81,Settembre
Germany,2025-09-19 09:37:09,1000230,86B08EA,1,Laptops,Business,HP ZBook Firefly 16 G11,1979.03,1979.03,Settembre
Germany,2025-09-19 09:37:09,1000230,BM8S6EA,1,Laptops,Home,HP OmniBook 7 AI 16-ay0790ng,1899.0,1899.0,Settembre
Germany,2025-09-19 10:13:23,1000221,BT4C8EA,1,Laptops,Home,OmniBook 7 14-fr0750ng,999.01,999.01,Settembre
Germany,2025-09-19 10:26:06,1000123,C92Q2ET,2,Laptops,Business,"ZBook X G1i 16"" Workstation",3363.26,6726.52,Settembre
Germany,2025-09-19 10:27:24,1000192,CP9F9EA,1,Desktops,Business,HP Pro 400 G9,1029.0,1029.0,Settembre
Germany,2025-09-19 15:28:20,1000247,BK2Z1EA,1,Laptops,Home,HP OmniBook 5 Flip 14-fp0765ng,929.0,929.0,Settembre
Germany,2025-09-19 20:08:25,1000167,CP9J4EA,1,Desktops,Business,HP Pro 400 G9 SFF,999.01,999.01,Settembre
Germany,2025-09-19 20:17:39,1000337,623K2ET,1,Desktops,Business,HP EliteDesk 8 Mini G1i,1755.0,1755.0,Settembre
Germany,2025-09-19 22:04:39,1000214,C15ZSEA,1,Laptops,Home,OMEN Gaming Laptop 16-am0730ng,1299.0,1299.0,Settembre
Germany,2025-09-19 22:54:28,1000311,86B04EA,1,Laptops,Business,HP ZBook Firefly 14 G11,1598.99,1598.99,Settembre
